id,place_name,average_rating,granular_category,lat,lng
7977,Kentucky chicken,3.7,restaurant,24.8357059,46.6796291
7978,Burger King,3.8,restaurant,24.847467,46.733893
7979,Jean Burger,3.5,restaurant,24.847133,46.734177
7980,Dominos Pizza,3.5,restaurant,24.8474853,46.7343907
7981,Domino,3.5,restaurant,24.8186873,46.6864336
7982,Check me,3.6,restaurant,24.8182588,46.6872362
7983,Subway |Push Way Academic Tuwaiq,,restaurant,24.8538967,46.7125713
7984,Quiznos,3.3,restaurant,24.8536163,46.7132174
7985,You are the same,3.5,restaurant,24.8598487,46.7172008
7986,Anti Anz (Princess Noura Branch),,restaurant,24.8607486,46.7179106
7987,"""Eat"" bracelet",,restaurant,24.8608709,46.7184557
7988,Bean and palm falafel,3.7,restaurant,24.8479436,46.682883
7989,The only taste buffet,3.7,restaurant,24.8478745,46.6829012
7990,Coffee,4.2,restaurant,24.8447255,46.6848928
7991,Jars,4,restaurant,24.8500904,46.6816807
7992,The Hijazi taste restaurant,4.3,restaurant,24.8497654,46.6817905
7993,Starbucks,4.1,cafe,24.73049,46.671662
7994,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
7995,Dunkin Dontes,4.2,cafe,24.7081879,46.6616337
7996,Godfa,4.2,cafe,24.7187069,46.6578857
7997,Sultan of coffee,3.9,cafe,24.7212589,46.6560713
7998,Tim Hortons,4.2,cafe,24.6959454,46.6699101
7999,Travel rail tea,,cafe,24.9643687,47.0225267
8000,Shin Coffee,3.6,cafe,24.9766596,47.0680847
8001,Sun Sunset Cafe,3.6,cafe,24.9762163,47.0681479
8002,Towel Caf̩,4.2,cafe,24.975874,47.0685317
8003,Quality,4.3,cafe,25.007226,47.0294717
8004,Abu Sultan Al -Subaie camp,1,cafe,24.9326896,47.0301258
8005,somewhere else,4.6,cafe,25.0184845,47.0448145
8006,I established you,4,cafe,24.6820822,46.6250852
8007,It is sufficient,,cafe,24.6610249,46.592477
8008,Shahi Abu Walid,4.2,cafe,24.6853409,46.5836758
8009,Gloria jeans,4.4,cafe,24.6884974,46.5887469
8010,The Coffee Address |Coffee,3.4,cafe,24.6888156,46.5900916
8011,Desert,4.5,cafe,24.6887732,46.5897353
8012,Ki caf̩,4,cafe,24.6885228,46.5886107
8013,Moroccan taste,3.6,cafe,24.6884844,46.5884424
8014,Coffee,3.5,cafe,24.6884335,46.5881651
8015,Haitham tea,5,cafe,24.6892494,46.5916389
8016,Shahi taste,4.8,cafe,24.6886967,46.587749
8017,Costa Coffee,4.1,cafe,24.6897864,46.5947686
8018,Daily Dosage Coffee Shop,4.9,cafe,24.6863265,46.5822576
8019,For a coffeecraft oven,4.3,cafe,24.6863601,46.5819873
8020,Wings 2 Hotel Charter,3.1,cafe,24.8007012,46.7959488
8021,Dunkin Dontes,4.1,cafe,24.7637763,46.8095967
8022,Cinezio,4.3,cafe,24.7513151,46.8226133
8023,Starbucks,3.9,cafe,24.7899442,46.8078811
8024,Diwaniyah Qaur Al Arab,4.2,cafe,24.7531515,46.8171874
8025,Dunkin Donez inside the colleges of vision,3.9,cafe,24.792794,46.8016869
8026,Crabbi Karim,4.1,cafe,24.8063599,46.8029455
8027,Dunkin Dontes,4.1,cafe,24.739743,46.8108113
8028,Away check,3.4,cafe,24.7799098,46.7881131
8029,"Diwaniya, how are the councils",3.4,cafe,24.7769085,46.8359278
8030,Dolk Lounge Mizila,3.9,cafe,24.7739921,46.8355285
8031,Moroccan taste is sufficient,3.4,cafe,24.7791048,46.8314153
8032,Gulf Sea session,3.9,cafe,24.7803096,46.8321458
8033,Oliver,4.1,cafe,24.7796217,46.8293164
8034,Hala Al -Dala,4.1,cafe,24.7829674,46.8335485
8035,Council of Gallery,5,cafe,24.7769204,46.8275479
8036,Kafi Shop,,cafe,24.7801193,46.8285907
8037,Daily CUP Daily Kab,5,cafe,24.7797406,46.827667
8038,ChildrenSpecialized coffee,4.7,cafe,24.7805349,46.8279298
8039,Najd divisions,4.2,cafe,24.7805349,46.8279298
8040,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
8041,McDonald's,3.8,restaurant,24.570255,46.691384
8042,Restaurants and kitchens house,3.8,restaurant,24.5881775,46.6690143
8043,Mama Noura,4.1,restaurant,24.5717473,46.6653609
8044,Romance restaurants,4.3,restaurant,24.5620437,46.70705
8045,Kentucky chicken,3.7,restaurant,24.5962469,46.6817783
8046,Herfy,3.8,restaurant,24.5830569,46.686534
8047,Amo Hamza,3.3,restaurant,24.567674,46.688316
8048,Barbikio Tunait,4.3,restaurant,24.5675895,46.6882524
8049,Burger Bab Aziz,4.2,restaurant,24.5849041,46.6782448
8050,Kentucky chicken,3.7,restaurant,24.5738277,46.6952541
8051,Jean Burger,3.8,restaurant,24.566781,46.687352
8052,Maestro Pizza,3.9,restaurant,24.5856392,46.6913155
8053,Kodo,3.8,restaurant,24.562383,46.682364
8054,RomanceShubra,4.4,restaurant,24.5707028,46.6672475
8055,Ghob more,4.1,restaurant,24.5924549,46.6755115
8056,Liwan Restaurant,3.9,restaurant,24.5720794,46.6645539
8057,Herfy,3.7,restaurant,24.5721651,46.6642631
